SALID1,L1,COUNTRY,BECNURBPTCH,BECPTCHDENS,BECEFFMESHSIZE,BECAWAVGPTCHAREA,BECAWMNSHPINDX,BECAWMNNNGH,BECADCRCTYAVG,BECADINTDENS,BECADSTTDENS,BECADSTTLGAVG,BECADSTTPNODEAVG,URBAN_PROF,URBAN_PROB,TRANS_PROF,TRANS_PROB,LAT,LONG,SECPOV,AREA,POP,CNSMINPRM,CNSMINPRF,CNSUNEMPLM,CNSUNEMPLF,BRT,SUBWAY
105107,Huanuco,Peru,45,0.0504,11.6844,918.8031,5.306,96.81,1.217190138,2.509636881,570.2112438,94.63441888,2.935447339,3,9.53E-01,4,0.999936695,-9.925001995,-76.23099858,37.67,1135.17,207545,57.10147269,51.85136925,5.740201719,5.939086294,0,0
105108,Chincha Alta,Peru,146,0.1367,20.7546,1048.0982,4.6401,100.9138,1.045727983,2.938490905,718.461563,316.8788658,2.966892809,3,9.25E-01,1,0.954697967,-13.44999966,-76.1333312,9.31,2114.9122,184360,65.7159582,58.77878215,3.88691796,4.176454194,0,0
105109,Ica,Peru,342,0.0825,6.3407,862.266,4.5586,102.8035,1.049081541,1.495696552,299.0562128,166.0296269,3.006194566,3,9.74E-01,1,0.997836883,-14.06400299,-75.7439997,9.73,3047.1174,308729,69.94988665,67.72287825,3.707467077,4.521310231,0,0
105110,Pisco,Peru,78,0.175,9.2815,321.2368,3.0461,91.631,1.041860871,6.014898701,946.600343,96.34528857,3.161042432,3,9.79E-01,2,0.98402031,-13.69999974,-76.21666711,11.19,1288.17,105376,66.18901117,62.18501571,6.005994755,6.872476447,0,0
105111,Huancayo,Peru,274,0.4025,210.4155,3002.1806,8.2274,66.8281,1.076177525,9.990216713,1939.466056,137.0699151,3.056431113,4,9.30E-01,2,0.885404607,-12.07500293,-75.21100166,27.16,4771.71,456029,67.13131355,60.44687437,5.131252584,4.504007804,0,0
105112,Chiclayo,Peru,294,0.502,159.3013,2045.5677,3.6412,81.0309,1.022665543,13.94456802,2074.173498,135.817315,3.213165426,2,9.99E-01,3,0.988957221,-6.762996005,-79.8370017,22.51,4560.8514,679021,64.17199966,60.05179723,5.118985443,5.155994921,0,0
105113,Lima,Peru,805,0.269,8493.0262,43874.5237,11.6628,63.2496,1.042087235,38.56378328,5619.943025,92.79641051,3.053393495,1,1.00E+00,3,1,-12.08199594,-77.0450036,17.38,57928.0415,9177654,73.66953794,69.35882222,3.553213634,3.748788926,1,1
105114,Trujillo,Peru,340,0.2745,301.6178,4641.5947,4.765,77.9421,1.025452858,11.04791826,1778.908217,138.6823729,3.243549701,4,1.00E+00,2,0.792269733,-8.111667,-79.028056,21.67,8048.684,877596,65.40547471,61.76308875,4.078262038,3.871263315,0,0
105115,Iquitos,Peru,314,0.0539,13.9256,2499.4012,5.1007,64.2045,1.046897336,0.533579219,127.8708201,133.1021478,2.739878788,2,7.12E-01,1,0.986305175,-3.752999996,-73.19099658,30.22,3244.9388,447467,61.95567047,56.70732028,6.427647543,5.21370056,0,0
105116,Piura,Peru,311,0.0886,29.5821,2472.7255,6.2837,93.6018,1.039365807,2.362182995,441.9103751,156.6370885,3.099337029,2,9.97E-01,1,0.970777529,-5.193998933,-80.62499666,23.49,4198.6866,482925,63.80622837,59.593663,5.939704699,5.040370742,0,0
105117,Sullana,Peru,195,0.0738,4.9808,702.2643,3.5365,129.5255,1.057497762,1.300726007,313.2210594,175.6515801,3.180853816,3,1.00E+00,1,0.999536549,-4.88583778,-80.68310076,31.03,1873.3455,246449,55.44756746,52.80205424,5.324957127,5.402555776,0,0
105118,Juliaca,Peru,173,0.2132,86.6421,2377.5655,5.3381,73.5545,1.021119859,5.559990122,1202.688089,121.086019,3.236711129,2,1.00E+00,2,0.988576213,-15.49999988,-70.1333312,40.93,2956.9506,255347,65.0765942,54.43427553,7.542216678,6.467792337,0,0
105119,Puno,Peru,31,0.0674,18.4939,774.6274,4.3675,70.5257,1.073840085,3.403889157,662.9700938,123.1628964,3.060724234,3,9.70E-01,2,0.897789296,-15.83333294,-70.03333272,36.1,1098.361,134578,72.52585439,65.15580273,6.461126005,5.974630021,0,0
105120,Tarapoto,Peru,132,0.3076,39.2888,1115.615,4.3702,73.6017,1.067377545,4.24540083,942.194597,240.5666234,3.178484108,2,9.99E-01,4,0.995456566,-6.501388891,-76.36555465,16.75,1511.0964,134476,63.67302808,58.38894185,3.148693248,3.072394919,0,0
105121,Tacna,Peru,164,0.0459,29.0779,2851.4368,5.8036,86.1345,1.026559185,2.435022074,422.6591577,103.0992447,3.207956989,2,9.98E-01,1,0.971835864,-18.01800003,-70.25100264,13.61,3639.6848,281541,70.32476984,63.99816192,6.797119504,5.915639925,0,0
105122,Tumbes,Peru,65,0.2323,27.902,659.2646,4.3266,70.8412,1.058170215,7.341304627,1202.621165,119.0140927,2.975681342,2,5.94E-01,2,0.990959825,-3.566666514,-80.46666705,20.64,1184.4885,127656,60.67264574,57.83089345,5.120364346,5.124990782,0,0
105123,Pucallpa,Peru,232,0.0179,10.9171,3423.9692,6.2795,62.7097,1.042044414,0.357661277,81.93572703,127.9112343,3.122780789,2,9.86E-01,1,0.995702901,-8.387001005,-74.5270016,20.04,4131.7112,313623,60.72261414,56.09541875,3.840187285,3.919872047,0,0
201103,San Jose,Costa Rica,2888,0.933,1941.2456,17494.4709,12.0148,65.3689,1.118498166,10.27256344,2442.524954,133.1389616,2.560694554,1,1.00E+00,3,0.980232875,9.930474081,-84.0786206,0,34348.1392,2366969,87.16366189,85.32631699,3.482906694,3.210401891,0,0
202102,San Miguel,El Salvador,419,0.6619,54.411,1439.5141,4.4692,71.3225,1.051203938,6.907451382,1647.551762,133.4120721,2.831219861,2,1.00E+00,2,0.985281216,13.47299998,-88.17699568,25.15,2392.5738,239782,54.52588649,48.79861654,7.39212918,8.270495989,0,0
202103,San Salvador,El Salvador,1094,1.2401,1144.9129,7158.0351,7.6973,64.1846,1.09353338,18.45978162,3662.425867,111.9806267,2.582372613,4,9.98E-01,3,1,13.70141095,-89.20023261,25.5,14110.959,1870772,75.40659737,65.68459489,8.679132908,11.57681598,1,1
202104,Santa Ana,El Salvador,297,0.7289,34.2571,739.0007,3.9441,72.0505,1.075973077,10.70335012,2388.356913,122.3678514,2.661456601,2,9.99E-01,3,0.949401454,13.994167,-89.559722,43.83,1888.8309,262958,60.6389433,54.66145239,10.79389103,6.418183617,0,0
203101,Escuintla,Guatemala,217,0.3971,13.4988,493.5495,4.129,122.9231,1.107400343,3.457138332,1136.739608,187.8585842,2.661239079,3,5.74E-01,4,0.998821032,14.30000022,-90.78333268,29.92,1494.4573,155824.9016,54.5598105,44.52549169,1.567857143,0.910018711,0,0
203102,Guatemala City,Guatemala,1516,0.8478,1215.3738,9016.5157,8.7715,67.5458,1.127988431,24.02746385,4599.832162,108.8539502,2.6549869,4,9.39E-01,3,1,14.61800707,-90.52489769,13.4,24104.4,3158405.396,70.14586514,60.3655151,1.25469373,0.843522843,1,0
203103,Quetzaltenango,Guatemala,512,2.5023,321.4902,1674.8124,6.3995,64.9414,1.080909795,20.42188837,4075.938398,113.1165517,2.743841452,4,1.00E+00,3,1,14.83329601,-91.50000271,31.65,3927.7056,274430.4133,61.41083251,49.28965365,0.574037245,0.488928588,0,0
204101,Aguascalientes,Mexico,1260,0.6915,590.3445,7253.0806,7.7808,70.5475,1.045635979,12.78373825,2262.519857,103.2143361,2.984237332,4,9.99E-01,3,0.991641753,21.88333317,-102.3000031,40.88,14831.334,930969,84.15476511,82.25272278,6.345554401,2.240231748,0,0
204102,Ensenada,Mexico,1481,0.0282,3.8853,1850.5986,5.4621,137.7095,1.110460016,0.289294418,110.1337917,238.4484498,2.783552966,3,9.03E-01,1,0.987386694,31.86666679,-116.6166686,40.1,11021.4539,460793,75.44728966,75.58128685,2.797311112,2.682809383,0,0
204103,Mexicali,Mexico,1847,0.118,133.186,8924.9875,6.4902,100.056,1.037703222,1.449255804,387.4133618,150.6809659,3.110549857,4,1.00E+00,1,0.994237623,32.65499695,-115.4670027,36.9,23360.1172,932001,83.88811517,82.75887912,5.993933186,3.143878187,0,0
204104,Tijuana,Mexico,1410,0.3188,312.3605,5301.6832,6.4541,74.2544,1.070552865,7.744339231,1668.189368,121.0251546,2.812835828,4,1.00E+00,2,0.962929782,32.5333328,-117.0166701,37.82,26055.813,1730591,86.86597496,84.35752319,7.251436661,2.986318346,0,0
204105,La Paz,Mexico,713,0.045,6.8145,1609.0933,4.6134,121.9711,1.101655154,0.386008006,196.2856614,284.6329316,3.095244814,3,9.98E-01,1,0.999761734,24.142641,-110.312753,31,6707.2623,249303,87.33304061,87.75510204,5.449082459,1.707645433,0,0
204106,Campeche,Mexico,380,0.1172,31.0277,2326.5231,4.2395,138.1372,1.060990442,1.340446415,361.9230459,157.0430069,3.034294936,3,9.83E-01,1,0.99652477,19.830125,-90.534909,42.2,4325.388,256742,82.16553671,76.76238862,2.8105888,1.784129653,0,0
204107,Ciudad del Carmen,Mexico,520,0.0606,7.0104,1525.8864,3.3931,86.4694,1.038212714,0.444569509,161.3251292,201.8513526,3.067690937,3,9.64E-01,1,0.999684584,18.63333324,-91.83333582,41.6,3939.104,220687,79.81498892,76.31654434,5.367262005,2.330030225,0,0
204108,Chihuahua,Mexico,1097,0.0606,108.7943,11117.1925,7.6073,97.0297,1.054367769,1.637053702,396.7498442,137.3944025,3.115420074,4,1.00E+00,1,0.986862031,28.630998,-106.0739996,41.14,17707.1158,847021,87.21094081,88.84752121,5.220918074,3.511037572,1,0
204109,Juarez,Mexico,728,0.2052,986.6823,14727.7035,7.219,63.9459,1.04081424,9.704975585,1768.086194,103.7879903,3.120302109,4,9.96E-01,2,0.801317899,31.691802,-106.424224,52.9,23765.4144,1328246,84.97101301,82.35647568,7.431613181,3.608070346,0,0
204110,Cuauhtemoc,Mexico,1456,0.4035,18.0495,1060.0172,4.4041,97.6297,1.030712154,1.720371044,606.6456483,190.9974837,3.14531784,4,9.66E-01,1,0.996929215,28.41666602,-106.8666686,48.7,6144.4656,154424,76.85516195,79.99853344,4.006628973,1.916191821,0,0
204111,Delicias,Mexico,394,0.7388,97.6433,1589.6038,5.4259,85.0013,1.019686104,8.691526418,1852.355867,119.7427666,3.230245232,2,9.99E-01,2,0.894809207,28.18698,-105.461623,40.4,3275.913,137339,80.57320304,82.64265344,3.114024171,1.648453417,0,0
204112,Hidalgo del Parral,Mexico,146,0.0759,6.8246,772.4071,3.6029,114.3921,1.060989414,1.48614576,266.0334549,102.6690264,3.026650515,3,9.99E-01,1,0.995987395,26.93333239,-105.666664,57.7,1699.1042,106664,80.44028906,81.97962915,6.015633443,2.957233849,0,0
204113,San Cristobal de las Casas,Mexico,61,0.1548,103.5967,1940.8935,4.6135,70.0659,1.096544709,3.922886515,962.3284657,141.0721528,2.937669377,2,1.00E+00,2,0.808754317,16.73928,-92.640196,71.1,2103.2983,186358,75.86929978,65.72126301,3.4369812,1.032683914,0,0
204114,Tapachula,Mexico,570,0.5814,83.2637,1960.3433,4.9981,89.0701,1.075960669,4.240971794,1107.907741,146.5504847,2.964051639,2,9.99E-01,2,0.952610035,14.8999996,-92.28333266,70,4164.021,319567,70.52180739,65.49888354,5.356093323,2.709004375,0,0
204115,Tuxtla Gutierrez,Mexico,537,0.3537,307.8654,5089.2649,5.2374,76.1722,1.064151773,9.393660826,1735.357587,103.3809423,2.99654587,4,1.00E+00,2,0.849658543,16.74399599,-93.10899569,56.26,9184.5795,683404,79.73045428,73.39112204,4.63870614,2.003068768,0,0
204116,Acuna,Mexico,153,0.0133,4.9543,2031.933,4.333,159.159,1.030261661,0.37578147,66.70526667,99.54328156,3.21902378,3,1.00E+00,1,0.998619585,29.32353,-100.954917,39.4,2795.5854,135475,84.65095331,80.64187756,8.018208243,3.635074451,0,0
204117,Monclova,Mexico,414,0.0819,78.7544,4875.8378,5.3328,77.2902,1.020630333,1.224681764,277.724336,124.1265078,3.081026059,2,9.67E-01,1,0.994701606,26.8999996,-101.416664,40.5,8160.6438,316334,88.93891137,87.47787252,6.122139895,2.746904553,0,0
204118,Piedras Negras,Mexico,400,0.2895,81.4618,2386.956,6.1966,83.9412,1.02482847,4.100436846,850.0444626,113.1283324,3.183844862,2,9.99E-01,2,0.975596699,28.70000078,-100.5166701,42.81,4715.92,178886,86.00143094,84.31719583,5.623971161,3.271046498,0,0
204119,Saltillo,Mexico,1321,0.0943,83.296,6837.8052,5.3674,110.7286,1.053111111,1.580882561,351.0844376,127.7991658,3.027391355,4,1.00E+00,1,0.985947368,25.41799805,-100.9940036,33.01,17064.2817,820838,86.57851889,84.71155288,6.34390939,3.526819141,0,0
204120,Torreon,Mexico,1531,0.3014,513.9294,10783.5189,8.4843,95.8987,1.050897243,6.001207057,1168.835071,111.1536112,3.070902051,4,1.00E+00,2,0.990799302,25.548164,-103.410261,47.83,24205.2631,1214931,82.48199893,82.88583696,9.487180308,4.670863253,0,0
204121,Colima,Mexico,462,0.202,74.2834,2833.6599,5.8069,105.9324,1.072094345,4.245846865,966.2673618,126.3122695,3.180305633,2,9.98E-01,2,0.986749406,19.25099995,-103.7349986,37.17,5996.991,330435,82.60809694,81.98830409,4.292843058,1.987372074,0,0
204122,Manzanillo,Mexico,370,0.2739,41.2398,1504.5523,6.8944,85.5056,1.122030545,3.884653824,1060.974166,152.7900155,2.787990558,2,9.99E-01,4,0.957558359,19.04999917,-104.3333358,34.6,3702.072,160438,81.88457551,78.59755808,4.256883732,1.483228113,0,0
204123,Tecoman,Mexico,288,0.2407,10.6846,546.2655,3.5048,257.0438,1.076288927,2.188319582,750.9029764,186.4078707,3.117042535,3,1.00E+00,1,0.963188172,18.917716,-103.876372,48.24,2340,141869,59.54753723,61.92847442,3.154719918,0.852163922,0,0
204124,Durango,Mexico,917,0.0988,59.9628,5674.5836,5.8276,97.4169,1.06801956,1.931639526,416.8997152,121.9479016,3.065217391,4,9.88E-01,1,0.975309779,24.02900103,-104.6629976,50.8,9812.3585,579719,83.44431262,85.12895578,6.12576149,2.976754944,0,0
204125,Acapulco de Juarez,Mexico,777,0.2196,141.7411,4848.0032,9.1387,124.111,1.132452552,2.748513093,644.7286964,134.66366,2.673928431,4,1.00E+00,4,0.967599605,16.97437804,-99.93149956,54.38,10345.9881,859676,77.51157436,71.15800889,6.581755989,2.862763818,1,0
204126,Chilpancingo,Mexico,142,0.0651,17.3904,1402.9838,4.7918,285.0644,1.144209149,0.986450991,210.5342247,124.3978164,2.801204819,3,1.00E+00,1,0.869722215,17.55199792,-99.50100259,51.1,2702.4304,239288,79.11622161,74.55927722,3.926793353,0.676276438,0,0
204127,Iguala,Mexico,122,0.2138,45.9272,1265.7545,5.3194,81.1053,1.044212644,2.624138346,571.3707657,120.298631,2.919164882,2,1.00E+00,1,0.578087203,18.35216262,-99.53458315,51.2,2070.1814,139808,77.81614816,71.69741697,3.672673017,0.905475974,0,0
204128,Celaya,Mexico,1194,0.62,137.7682,1931.4992,4.2826,130.6037,1.055209028,6.705950323,1584.578496,137.5381744,2.865658191,4,9.99E-01,2,0.989434661,20.52919,-100.814097,52.41,13736.97,770819,76.18485818,72.37070645,7.211314408,2.404400352,0,0
204129,Guanajuato,Mexico,232,0.2288,18.2717,833.7021,6.1226,164.506,1.226128754,1.476639805,465.8336879,187.9574199,2.75,3,1.00E+00,4,0.999983175,21.01666642,-101.2499999,41.7,2222.3744,171474,78.4319593,77.86379019,6.462377215,3.745651646,0,0
204130,Irapuato,Mexico,576,0.6768,228.9814,2663.976,4.3168,121.49,1.052383906,7.375870911,1620.132342,130.6733542,2.906511309,4,8.54E-01,2,0.987581286,20.678939,-101.356395,50.7,7315.0848,527744,77.16074132,74.13971963,6.674646913,3.027660981,0,0
204131,Leon,Mexico,1219,0.6927,966.6917,8843.9254,6.0012,83.7983,1.058255085,14.23436892,2670.312961,110.0403899,2.992874856,4,1.00E+00,3,0.999921509,21.125581,-101.682354,46.32,19236.1857,1604170,77.26691081,74.61741025,5.755795219,2.484808855,1,0
204132,Uriangato,Mexico,162,0.5868,64.3646,926.1594,4.898,90.9945,1.052211326,7.09176076,1682.409894,135.838632,2.849111203,2,1.00E+00,2,0.986597346,20.14999956,-101.1833343,55.74,1918.7118,110797,68.75643048,64.39409564,7.942874927,2.16576656,0,0
204133,Salamanca,Mexico,453,0.5994,90.7539,1503.9605,4.5008,166.9835,1.078118383,4.681181722,1175.147409,145.7036256,2.970460048,4,9.68E-01,2,0.961807971,20.56666759,-101.1999968,54.2,4560.1245,258638,77.12937671,73.8904767,11.74934338,3.474825924,0,0
204134,San Francisco del Rincon,Mexico,482,0.6732,43.8745,900.7519,4.6603,118.2416,1.050053879,2.4775733,726.1878374,166.0118458,3.083170254,2,9.97E-01,1,0.784773373,21.01666642,-101.8499984,48.95,3487.511,183266,66.28756907,62.94313187,2.210972208,1.390897964,0,0
204135,Pachuca de Soto,Mexico,695,0.5807,365.6688,3834.4054,5.8669,79.5974,1.066209439,8.630567591,1794.736507,122.4213361,2.857629317,4,1.00E+00,2,0.931765843,20.12000396,-98.75500159,39.08,11412.6645,515075,88.16464006,85.59715769,5.115944957,2.244653294,1,0
204136,Tula de Allende,Mexico,780,0.8254,32.8321,380.9414,4.5511,84.6266,1.072376207,3.590662829,1194.242203,190.7744933,2.778451493,2,9.75E-01,4,0.966585962,20.04999919,-99.34999836,50.51,8144.838,287441,79.93095638,75.14326382,6.590372483,2.95673198,0,0
204137,Tulancingo de Bravo,Mexico,550,0.8174,48.7382,740.6589,4.3343,100.2907,1.077651614,3.559123811,978.1093611,157.4870159,3.017556431,2,9.97E-01,2,0.882515726,20.090139,-98.367713,59.72,4427.885,242261,74.92062916,72.29635411,6.019100482,2.845961344,0,0
204138,Guadalajara,Mexico,1698,0.6225,7523.6067,35955.305,9.3297,65.3383,1.053752998,29.17346167,4843.61076,95.4344928,2.968585045,1,1.00E+00,3,1,20.67399906,-103.3440026,37.28,57080.817,4410442,84.9695411,83.13676274,4.159555872,2.324197819,1,1
204139,Ocotlan,Mexico,265,0.246,15.8017,696.0001,3.4931,132.2837,1.040687521,3.069140066,782.8808119,142.8868997,2.978462309,3,9.99E-01,2,0.914851543,20.3500004,-102.7666701,50.31,2445.3935,141571,72.63177408,69.33451249,4.938131457,1.86637217,0,0
204140,Puerto Vallarta,Mexico,595,0.4097,49.7009,1147.612,4.4465,74.8216,1.09544283,7.823679147,1684.354775,120.2205024,2.874375044,2,1.00E+00,2,0.936977783,20.61666683,-105.2499999,34.29,6289.269,377777,81.89344022,81.39828421,5.283180326,2.677796727,0,0
204141,Mexico City,Mexico,4360,0.5542,28205.4912,118730.6625,11.5641,64.4758,1.049819715,23.71759324,4477.373623,108.2791116,2.897977668,1,1.00E+00,3,1,19.42704908,-99.12757465,40.09,186875.704,20014450,88.84317901,84.59303778,5.679967602,3.459741464,1,1
204142,Tianguistenco,Mexico,243,0.8011,19.9921,307.9291,4.438,68.4505,1.063797242,6.278857601,2184.89366,203.03919,2.937611408,2,9.98E-01,4,0.937186253,19.18333244,-99.44999685,55.4,1969.4664,155690,81.49161247,75.29574629,3.103844368,1.735579377,0,0
204143,Toluca,Mexico,2573,1.067,1744.2546,13352.9013,9.7154,70.5754,1.062259367,10.53631744,2860.388192,154.7327533,2.75741581,1,1.00E+00,3,0.963004419,19.28300399,-99.66670171,50.14,31501.239,2009038,84.76654417,77.86019634,5.875425502,3.396908112,0,0
204144,La Piedad,Mexico,793,0.4297,9.1176,352.5326,3.7206,224.8938,1.065816779,2.183568426,603.1454124,159.2382927,2.918481643,3,1.00E+00,1,0.91697748,20.346419,-102.031827,60.87,4773.5428,247553,63.70937584,60.45812993,10.39484012,3.386495019,0,0
204145,Morelia,Mexico,747,0.4218,376.4919,5507.4615,6.3567,91.9536,1.069634913,12.72867747,2163.977985,98.77257476,2.936912448,4,1.00E+00,3,0.98800978,19.69700406,-101.1850017,44.44,12107.2266,824863,79.23589736,78.58401602,5.702581323,2.468506067,0,0
204146,Uruapan,Mexico,359,0.3545,116.4105,2803.2016,6.0243,83.2491,1.067242054,6.170504743,1107.614028,100.6072329,2.989861259,2,9.99E-01,2,0.980750202,19.41666597,-102.0666655,57.3,4205.4337,312996,71.54303042,71.56920276,5.423511736,1.969802347,0,0
204147,Zamora,Mexico,200,0.4409,86.7399,1282.8745,5.849,117.6633,1.041745966,9.425905656,1545.587139,96.24751296,3.045227178,2,9.98E-01,2,0.881238306,19.98333361,-102.26667,55.06,3066.76,246610,64.27749438,61.08945379,4.813895782,2.30111578,0,0
204148,Cuautla,Mexico,645,0.6585,106.1051,1425.9688,6.7337,75.5802,1.061842226,4.451464366,1274.891661,165.3153369,2.824939602,2,9.81E-01,2,0.78477737,18.7999992,-98.94999679,54.66,7288.5645,431057,76.26932983,72.99383239,6.306736311,1.793013326,0,0
204149,Cuernavaca,Mexico,780,0.6556,1534.726,10139.8457,6.6544,70.685,1.080743143,11.88693675,2619.090573,125.7747107,2.712075821,4,9.91E-01,3,0.996250678,18.92099707,-99.22100358,41.44,18008.094,920408,84.90954879,80.64172398,4.77018138,3.140392233,0,0
204150,Tepic,Mexico,401,0.1875,119.7349,3994.1504,6.6188,92.8307,1.0827775,5.536125876,953.9976522,98.17286206,3.031805969,2,9.73E-01,2,0.9555808,21.50800195,-104.8969976,32.99,6412.3108,425063,79.88535891,82.30476598,4.510368612,1.332667225,0,0
204151,Monterrey,Mexico,2693,0.3859,3319.0652,34443.7479,8.2998,71.2856,1.063397666,14.07660593,2434.602286,103.1825374,3.003183989,1,1.00E+00,3,0.999619054,25.677,-100.3169966,27.74,67249.8653,4150525,88.38110571,86.27785597,5.938434964,2.924138483,1,1
204152,Oaxaca de Juarez,Mexico,349,0.5788,883.4471,5110.4733,8.1442,73.4898,1.043534742,14.19991077,2954.443439,120.6724045,2.9026031,4,1.00E+00,3,0.999988135,17.06200197,-96.71399962,44.12,10423.6179,600964,85.77460527,78.89827219,3.455287194,1.372445927,0,0
204154,San Juan Bautista Tuxtepec,Mexico,353,0.4024,16.6031,554.8511,4.1777,111.7792,1.094281757,1.726034835,674.3582184,217.8176678,2.83747412,2,9.10E-01,1,0.930180465,18.10000039,-96.11666855,52.6,2624.8374,155850,68.21290114,64.46208738,4.50095057,3.097437612,0,0
204155,Santo Domingo Tehuantepec,Mexico,234,0.1522,22.4844,1027.3491,5.2191,185.8476,1.068152044,4.006934348,931.010016,129.858507,2.764008486,3,1.00E+00,2,0.903842949,16.33333399,-95.2333297,50.57,3365.6454,161855,74.09392293,65.15695067,7.724260958,1.958425561,0,0
204156,Puebla de Zaragoza,Mexico,2196,0.8177,2971.9473,16291.5048,8.6072,68.5703,1.042275355,15.52555173,3643.009929,132.6257728,2.867024771,1,1.00E+00,3,0.999999998,19.04863495,-98.19294263,56.94,48991.662,2856084,84.86541421,79.11575927,4.527635639,2.654046666,1,0
204157,Tehuacan,Mexico,286,0.4421,140.2125,2054.3681,4.9191,79.207,1.021890676,6.117063327,1191.407687,109.4452118,3.090354888,2,9.99E-01,2,0.98261976,18.465448,-97.404766,66.58,4415.411,295198,72.98744343,67.7998319,2.911555151,1.055602007,0,0
204158,Teziutlan,Mexico,146,0.606,1.3703,58.9675,2.8566,117.6223,1.104248834,8.000726789,2061.470845,147.4411483,2.602146416,2,9.90E-01,2,0.583650104,19.81666765,-97.34999843,62.82,559.8954,119460,72.91964873,67.30919673,2.625578664,1.248460419,0,0
204159,Queretaro,Mexico,1299,0.6327,1103.043,9703.6091,7.4012,86.575,1.07042728,13.80025098,2570.984054,109.3503024,2.787225468,4,1.00E+00,3,0.999820119,20.58299993,-100.3869986,36.17,23338.3536,1091781,86.50240158,82.39868057,5.786687358,3.495712274,0,0
204160,San Juan del Rio,Mexico,491,0.6369,116.5727,1445.4793,4.6546,76.8673,1.090069329,3.759511239,1062.135891,166.7976918,2.963007519,2,9.99E-01,2,0.546950353,20.38333319,-99.99999992,49.3,6217.2875,242224,81.31400523,78.31796327,5.82278092,2.476723024,0,0
204161,Cancun,Mexico,656,0.2148,173.4573,5591.106,5.648,70.0938,1.060197258,4.269013797,920.3572675,123.8086345,2.930341853,4,9.67E-01,2,0.976180426,21.159944,-86.851741,32.69,9474.936,674363,85.89551299,81.48100473,3.490005561,1.460401805,0,0
204162,Chetumal,Mexico,902,0.0564,3.5492,1215.7334,3.6106,110.7231,1.09066169,0.450043172,169.8223483,208.0624744,3.269839292,3,9.99E-01,1,0.999794286,18.49799701,-88.2909987,49,4667.0382,243286,73.42347498,71.66695258,3.003497545,0.794462835,0,0
204163,Playa del Carmen,Mexico,331,0.1565,9.9078,829.0317,4.3651,74.8179,1.06740806,2.301084007,536.0826168,130.8180986,2.883084577,3,9.20E-01,1,0.819029097,20.643828,-87.068435,28.7,2527.7477,158599,86.57169845,83.36221837,3.138271883,1.234739179,0,0
204164,Culiacan,Mexico,1536,0.2436,104.5278,4174.8591,4.7504,111.5996,1.057007083,3.24110246,766.9479619,133.2181696,3.056830097,4,1.00E+00,2,0.949894032,24.80499892,-107.3860016,40.3,15785.3184,855033,77.66085119,78.09342875,6.117855809,3.05027048,0,0
204165,Los Mochis,Mexico,944,0.2363,49.0854,2261.369,4.9637,105.6704,1.042865471,3.030891669,717.4091362,133.2527906,3.148598471,2,9.25E-01,2,0.860413264,25.76666642,-108.9666671,42.1,8672.6224,415242,79.7165114,80.30783742,5.753406684,3.616673102,0,0
204166,Mazatlan,Mexico,366,0.1445,101.4849,3986.6974,6.5605,119.7121,1.08539371,5.321868232,935.8736598,102.1961394,3.148508825,2,8.99E-01,2,0.96637164,23.36150697,-106.2700016,38.5,6447.3462,435998,81.0018188,82.60905128,5.029930299,1.810038042,0,0
204167,Ciudad Valles,Mexico,460,0.1898,18.7364,1356.9267,4.6143,103.6708,1.056899869,1.810062475,490.2428677,151.9506463,3.128506067,3,8.56E-01,1,0.984598458,21.98333364,-99.01667012,53.2,3346.04,166963,74.4947318,73.41084163,4.021885199,1.986622342,0,0
