L1,L2,COUNTRY,BECNURBPTCH,BECPTCHDENS,BECEFFMESHSIZE,BECAWAVGPTCHAREA,BECAWMNSHPINDX,BECAWMNNNGH,BECADCRCTYAVG,BECADINTDENS,BECADSTTDENS,BECADSTTLGAVG,BECADSTTPNODEAVG,TRANS_PROF,TRANS_PROB,URBAN_PROF,URBAN_PROB,LAT,LONG
São Paulo,MAR9LIA,Brasil,154,0.1317,110.5004,3104.4375,7.1717,72.6046,1.06886873427463,6.06178821247578,1444.32761905818,139.726147544949,3.1036110756667,1,0.999986610051562,1,0.480597384,-22.1782952680498,-49.9830253957449
Paraná,MARIALVA,Brasil,80,0.1683,4.5864,341.4213,3.1329,183.2065,1.04962851540337,2.67923971257718,859.705762405625,185.595234881364,2.99465240641711,4,0.915217011540628,1,0.93356382,-23.5306524720633,-51.8678523605824
Paraná,MARING0,Brasil,302,0.6202,774.1315,5163.6696,9.1781,67.8308,1.02417386331539,20.0103000110819,4391.34573102373,125.455522444948,3.24265886129732,3,0.700643214519016,5,0.940102295,-23.4009476300757,-51.9678042689744
Paraná,PAI7ANDU,Brasil,42,0.2452,14.7619,444.1964,4.1767,76.6494,1.06191303372552,5.74440290692084,1687.77030016561,170.627917638702,3.15857011915673,1,0.999826732715995,2,0.963672063,-23.4650984442462,-52.1221510724833
Paraná,SARANDI,Brasil,60,0.5799,130.2019,1056.6993,2.9745,65.348,1.01723042810555,22.2727215766136,4517.77462474024,112.445422082556,3.17969044922612,4,0.526516679007333,3,0.772158778,-23.4682770160069,-51.8670644228386
São Paulo,ESTIVA GERBI,Brasil,33,0.4447,3.0575,114.0229,3.0092,97.0671,1.0584464202149,3.79534627622277,976.609579042412,158.306292446988,3.01602564102564,4,0.99676786018536,6,0.997764411,-22.2360522814865,-46.9430459374056
São Paulo,MOGI GUA U,Brasil,241,0.2968,86.5675,2128.9903,4.1878,81.1781,1.03258934932543,4.9824167465982,1038.99208277126,126.739924512556,3.11590171534538,1,0.9994308262568,1,0.999886745,-22.2321659662856,-47.0290525259995
São Paulo,MOJI MIRIM,Brasil,301,0.6049,83.1823,1559.4107,5.5852,86.8607,1.05258374473537,6.21178762005089,1593.00234386053,155.682855111987,2.97227837135431,1,0.999983023430614,1,0.999851703,-22.451396234136,-46.9883809065787
Minas Gerais,MONTES CLAROS,Brasil,268,0.0751,59.8946,3918.4958,5.7801,121.3921,1.04151177249553,2.57477075981937,531.977957091123,118.237516314418,3.1534856473345,4,0.650382342654078,1,0.999992692,-16.6190550522299,-43.9294691576548
Rio Grande do Norte,MOSSOR3,Brasil,265,0.1262,38.3729,2244.1617,5.5631,108.7599,1.02933248214598,4.09132333632418,863.022889624825,123.37045479923,3.09682822150109,4,0.999119648819115,1,0.999998112,-5.17581018048697,-37.3255295425695
Rio Grande do Norte,EXTREMOZ,Brasil,128,0.9177,0.7921,28.0789,2.2471,112.6218,1.0384767061812,9.6798650276744,2163.3876226307,125.031369593598,2.64859002169197,1,0.999996425972248,6,0.99996977,-5.6809753511614,-35.2691229526272
Rio Grande do Norte,MACA1BA,Brasil,173,0.3388,5.0386,294.2034,4.141,159.232,1.08029727089745,4.90728909593934,1732.33141269704,216.75565971081,2.9673835125448,1,0.994114340186395,1,0.989259714,-5.92672722865904,-35.4285216944688
Rio Grande do Norte,NATAL,Brasil,147,0.8791,1992.5719,3894.8811,5.1235,61.4545,1.03585910531806,89.3881104888101,12658.2782849941,85.6261634116323,3.02666909665269,1,0.999999854113749,3,0.988465216,-5.80318242358206,-35.2289134042738
Rio Grande do Norte,PARNAMIRIM,Brasil,135,1.0936,328.2838,1223.1631,4.1197,69.4468,1.04150528913905,52.7898152055642,8527.24353632472,96.9014666687358,2.98058647841433,4,0.999927083646805,3,0.999352146,-5.91413603229767,-35.2305115345822
Rio Grande do Norte,S4O GON,Brasil,222,0.8912,5.7293,132.1629,2.4254,104.3661,1.04384722768907,10.7948315895527,2478.4918665938,140.078168195114,2.88849385908209,3,0.999993178158326,6,0.996855367,-5.78763341703121,-35.365134504449
Rio Grande do Norte,S4O JOS,Brasil,116,0.3997,3.3525,177.773,3.3509,144.9343,1.06280338661135,3.93849419559774,1301.54803031639,200.299722866488,2.93261868300153,1,0.975190085869801,6,0.997425851,-6.0640267958798,-35.2895747518604
Rio de Janeiro,NOVA FRIBURGO,Brasil,295,0.3161,2.8495,203.038,4.2603,98.5131,1.24170049807698,3.87251605704723,1652.39328635133,234.386821440039,2.31612112725363,2,0.988591303088321,1,0.934161087,-22.3198077705392,-42.5014968214832
São Paulo,OURINHOS,Brasil,121,0.4086,152.7102,1791.4612,4.1463,70.8737,1.05919752948501,11.6576586713367,2417.82420727218,122.729481453012,3.1720867208672,3,0.999995000005897,1,0.587552767,-22.9527483043408,-49.8523558531982
Tocantins,PALMAS,Brasil,315,0.142,31.148,1108.3604,4.745,90.2329,1.07999588708521,4.54554552896071,1142.75194176957,148.631990325968,2.96365363032029,1,0.997270464688946,1,0.999983521,-10.2184835849785,-48.1537569728223
Paraná,PARANAGUT,Brasil,192,0.2324,57.1252,1763.193,5.1447,75.786,1.04517452334391,3.05592513311445,696.294180412652,128.172241805584,2.90747904577691,4,0.989016494688981,1,0.999353288,-25.5265674299968,-48.5176105675288
Pará,PARAUAPEBAS,Brasil,453,0.0658,1.7414,565.9556,3.3855,114.7738,1.080090835783,0.943296036711629,225.819458317983,138.387117338846,3.20132993774759,3,0.999999690809174,1,0.999999775,-6.15173428579136,-50.4897724597564
Piauí,PARNA0BA,Brasil,178,0.4089,64.0072,1278.3259,4.0577,75.0311,1.02939351272114,9.44159817444016,1910.17359644505,114.455129303322,3.22312775330396,1,0.999999699419223,1,0.998850937,-2.96007773915686,-41.7534849588486
Rio Grande do Sul,IGREJINHA,Brasil,98,0.7215,21.163,409.0836,4.9356,67.4727,1.09238803940942,7.36439155624331,2143.40438088745,165.372924231629,2.75230769230769,2,0.605114283685679,2,0.958947278,-29.5604151910803,-50.7944784979692
Rio Grande do Sul,PAROB5,Brasil,95,0.8746,66.7888,722.9063,4.4059,66.4437,1.04668682727117,10.8512679665166,2480.15536363049,131.064150039436,2.80161943319838,3,0.999933604582672,3,0.37266903,-29.6590022430069,-50.855926182205
Rio Grande do Sul,TAQUARA,Brasil,162,0.3541,22.3034,884.6881,3.9534,81.8415,1.10769247554256,2.67940496551309,1161.0620285014,253.409572913872,2.83965402528276,2,0.954021355032344,1,0.988380982,-29.671394692346,-50.7636317097719
Rio Grande do Sul,TR2S COROAS,Brasil,61,0.3292,9.9697,363.7826,6.2351,74.0338,1.12429375988243,3.47504817036373,1323.74939828042,216.194367927176,2.64228571428571,2,0.990573519121647,2,0.651703491,-29.4773287601581,-50.7705909050743
Rio Grande do Sul,PASSO FUNDO,Brasil,266,0.3397,124.5438,2672.5183,6.278,77.231,1.07497170552696,5.31326614825523,1589.98163953128,168.748289497188,3.04283664685386,1,0.999745230051446,1,0.99038997,-28.2689733566593,-52.4524664648376
Minas Gerais,PASSOS,Brasil,166,0.1241,21.8568,1592.9893,4.7322,92.8348,1.0626498438683,2.24489089071386,558.906425103972,144.572989044398,3.20672631903733,4,0.564225737970878,1,0.999986241,-20.7185801537614,-46.6219934558225
Minas Gerais,PATOS DE MINAS,Brasil,256,0.0803,18.0769,2072.898,4.6545,129.6471,1.07708659302527,1.63117187415877,418.745579568204,151.156449141781,3.13382637788343,3,0.999602801023622,1,0.999999999,-18.596958449464,-46.5077071235889
Rio Grande do Sul,CAP4O DO LEPO,Brasil,134,0.1707,0.7288,123.6842,2.7262,123.622,1.14046928022571,0.798502385357376,441.593718275993,325.097430390975,2.93724420190995,3,0.919177370287695,6,0.999726672,-31.8336578785936,-52.5381684749068
Rio Grande do Sul,PELOTAS,Brasil,373,0.2318,96.3427,3050.0765,6.3068,130.2858,1.07843983739991,3.79879301803637,1348.36962407809,202.907094531895,2.97457510017963,1,0.95097403553367,1,0.999999933,-31.58116767948,-52.3411558314504
Bahia,JUAZEIRO,Brasil,264,0.0406,3.1103,861.5816,4.0654,364.4993,1.05991778201929,0.781123784771735,207.055666578123,158.239314892337,3.04607721046077,3,0.999997166234551,1,1.0,-9.54450081685704,-40.2731068412295
Bahia,PETROLINA,Brasil,270,0.0592,6.4721,897.6335,3.6186,193.425,1.07345988340107,1.73508334602104,448.974357530128,155.370573682531,3.07400972897845,3,0.998971653722979,1,1.0,-9.01979485311753,-40.5723591911142
Rio de Janeiro,PETR9POLIS,Brasil,456,0.5732,0.6524,35.0342,2.9654,89.8897,1.27412195177693,4.51348155579626,1885.87127273493,229.940696573067,2.30492723128178,2,0.973888244142896,1,0.978771015,-22.3985525685099,-43.1573064685489
São Paulo,PIRACICABA,Brasil,467,0.3389,209.6316,3931.8855,7.9195,76.2888,1.06860013414021,7.30242428142507,1659.57835454076,132.252495780783,2.93214617267279,1,0.999850435961823,5,0.999338481,-22.7262996241797,-47.7839700191342
Minas Gerais,PO5OS DE CALDAS,Brasil,202,0.3693,68.1576,1295.8218,4.5416,84.6497,1.10241278175314,6.61173781739585,1571.48109304306,140.819010348456,2.96145507106721,1,0.998348688424803,1,0.999964222,-21.8080013534338,-46.5632380147316
Paraná,PONTA GROSSA,Brasil,511,0.2472,155.2515,4438.4421,7.8273,76.131,1.07821105889292,4.255812331597,1183.95997552421,155.755121224721,3.13149543831812,1,0.997664347559725,5,0.998717938,-25.1412402486423,-50.0816268868558
Rio Grande do Sul,PORTO ALEGRE,Brasil,729,1.4684,5930.3635,15530.3761,8.0752,62.0375,1.04714672916689,41.603495191186,7112.85469953402,97.4802334824309,2.78678414096916,4,0.999553599043627,5,1.0,-30.0953889830119,-51.1650672075482
Rio Grande do Sul,ALVORADA,Brasil,105,1.4724,951.9708,2474.718,2.8245,61.5945,1.02519640270697,33.1648006573325,6765.0648274664,119.933677916834,3.01890989988876,4,0.997375184803706,3,0.999893262,-29.9951655380455,-51.037492499622
Rio Grande do Sul,ARARIC7,Brasil,60,1.702,1.1986,29.1054,2.5864,85.4781,1.06611623837552,4.46166065779795,1785.93100055348,235.988278913382,2.61395348837209,1,0.677996204491246,6,0.850645398,-29.6350660660578,-50.9344350776739
Rio Grande do Sul,CACHOEIRINHA,Brasil,105,2.3852,817.5202,1659.9505,4.4968,62.294,1.03508823895262,54.5657658661677,9812.79203661019,106.121565701188,2.99345216442342,4,0.999975720204238,3,0.999991512,-29.9209632300056,-51.0952604802242
Rio Grande do Sul,CAMPO BOM,Brasil,152,2.5119,428.3362,1446.4684,5.7198,61.5766,1.02965175278042,30.2384481564199,5514.03159473307,107.686610063055,3.03297769156159,4,0.992911033185868,3,0.99998634,-29.6724860772594,-51.0491284118375
Rio Grande do Sul,CANOAS,Brasil,112,0.8544,3220.3786,6310.5626,4.4503,61.3912,1.03199970746597,38.3682393497958,8165.15793590031,122.552917559768,2.983835290114,4,0.99903806179764,5,0.997158274,-29.9123425220186,-51.1796492687759
Rio Grande do Sul,CAPELA DE SANTANA,Brasil,38,0.2069,0.5337,49.7202,3.9795,195.3606,1.06372342475346,1.4317728623329,870.918497819338,370.013513572304,2.75541795665634,3,0.734240763923191,6,0.999243293,-29.7056874589182,-51.3569196950224
Rio Grande do Sul,DOIS IRMDOS,Brasil,117,1.7957,68.5809,554.3128,5.4079,65.9916,1.04634629940905,11.5171133531951,2642.26120017281,131.271725288788,2.70264765784114,3,0.999727915211661,2,0.679313022,-29.5989297470298,-51.0904810457899
Rio Grande do Sul,ELDORADO DO SUL,Brasil,187,0.367,2.3538,173.4617,2.6138,88.436,1.07347266050066,1.90052779876493,909.238077635375,274.508785061159,2.93777009507346,3,0.949632903533316,6,0.969198034,-30.0782655836102,-51.498943822463
Rio Grande do Sul,EST7NCIA VELHA,Brasil,90,1.7257,104.7367,507.7288,5.1733,68.161,1.02825488789319,23.7163887322063,4868.69142475676,118.881232863527,2.91443850267379,4,0.8248475087977,3,0.695665245,-29.6477588860738,-51.1883637843468
Rio Grande do Sul,ESTEIO,Brasil,30,1.0838,750.7202,1369.914,2.4788,61.0759,1.0272044600843,50.8093858098431,9404.68119504655,110.432270583805,2.97467572575664,4,0.999964520364142,3,0.999776746,-29.8517472740068,-51.1767972444296
Rio Grande do Sul,GRAVATA,Brasil,514,1.1093,242.3141,2261.9774,4.2854,69.0211,1.05332576216018,9.56408434593568,2610.65719856063,156.140288745187,2.85894621295279,1,0.999554098717389,3,0.681928883,-29.8907785665921,-50.9473961896149
Rio Grande do Sul,IVOTI,Brasil,77,1.2194,51.8975,467.1237,4.6667,72.2943,1.05065506098594,11.7091434338619,2856.92341179225,139.584566189745,2.89328932893289,3,0.999899504378153,2,0.997365234,-29.5806403484188,-51.1570776383874
Rio Grande do Sul,LINDOLFO COLLOR,Brasil,30,0.9101,0.4707,17.0878,2.1239,199.0375,1.1050972351282,3.56447345222266,1162.03075139555,195.271120269432,2.64052287581699,2,0.985895457891129,6,0.999997438,-29.5829890442383,-51.2196604136269
Rio Grande do Sul,NOVA HARTZ,Brasil,43,0.688,10.6249,185.7654,4.2422,76.3266,1.09905222846197,7.39152823249905,2490.31304973246,195.90016126979,2.7394247038917,2,0.870874868360286,2,0.992002367,-29.5856779562534,-50.8982162214624
Rio Grande do Sul,NOVA SANTA RITA,Brasil,181,0.8311,1.3286,52.5574,3.3141,84.2725,1.08761390760201,2.50215141912232,1269.89567831961,300.773855425709,2.82621951219512,2,0.871197574428833,6,0.975431568,-29.8444338777912,-51.288619472048
Rio Grande do Sul,NOVO HAMBURGO,Brasil,293,1.3091,873.4361,4003.3884,3.3506,68.086,1.04817690194279,20.5754544154269,4314.47038939323,122.935580188856,3.02593440122044,3,0.572069747765451,3,0.995416659,-29.7349741639264,-51.0489966886507
Rio Grande do Sul,PORT8O,Brasil,121,0.7567,18.4899,376.9454,5.0395,69.919,1.07125835320446,5.50349343294051,1687.26491041643,179.160003127955,2.89373814041745,1,0.994733293152637,2,0.969173751,-29.7004716469924,-51.2489871255902
Rio Grande do Sul,S3O LEOPOLDO,Brasil,181,1.7621,1575.8751,3784.9986,7.1169,61.0825,1.02564758345941,48.3655171701647,8202.8467616241,99.3691275039063,3.06294835007173,4,0.999569964987527,3,0.99453229,-29.7553864407188,-51.1449776475857
Rio Grande do Sul,S3O SEBASTIOO DO CAE,Brasil,124,1.1135,5.9557,144.0722,3.8839,81.1785,1.11345879565856,6.07225093750228,1945.36147776007,184.036048078924,2.85560859188544,1,0.735078602460563,2,0.882459855,-29.5890367236954,-51.3380274747832
Rio Grande do Sul,SAPIRANGA,Brasil,139,1.0051,190.0979,1498.3834,5.2391,62.3693,1.08669610538075,14.1651754504757,3281.47181688529,136.727414484968,2.97951914514692,3,0.995395738080599,3,0.998120627,-29.6142522377773,-50.9957948890786
Rio Grande do Sul,SAPUCAIA DO SUL,Brasil,98,1.6808,663.8396,1777.2345,4.0386,62.9245,1.03300874839534,40.9692132749994,7164.61141311407,103.119904063941,2.95652173913043,4,0.999762873200461,3,0.999952197,-29.8233454533296,-51.1337122474866
Rio Grande do Sul,VIAM0O,Brasil,663,0.443,28.0527,1021.875,3.717,78.8313,1.08989323775647,2.59118329223567,1060.08691404425,239.04338868064,2.7537482029164,2,0.988378773221341,1,0.999826972,-30.1671407318333,-50.8695473685603
Bahia,PORTO SEGURO,Brasil,339,0.1408,1.2602,187.6894,3.6829,95.93,1.10549077385062,1.31509548097364,393.110712015672,174.88353083966,2.86761603375527,3,0.549734993493298,1,0.85764543,-16.6190793581184,-39.2900160107882
Rondônia,CANDEIAS DO JAMARI,Brasil,147,0.0215,0.2082,240.5369,2.4853,239.8301,1.05342404121208,0.0821743994325547,112.695804966828,750.701188924983,3.10313901345291,3,0.999999909625789,6,0.999760249,-8.88699388957327,-63.3256206265396
Rondônia,PORTO VELHO,Brasil,755,0.0221,12.8603,5358.3567,6.4094,102.1929,1.08577164461108,0.307217946260696,134.312014692139,249.639064979875,2.9814291481631,3,0.988036497485845,5,0.968404326,-9.15340476219184,-64.3066985100558
Minas Gerais,POUSO ALEGRE,Brasil,230,0.4237,32.7842,834.5407,4.5156,101.2835,1.08852095247241,7.95525087225719,2048.70648921729,149.256698626021,2.97149079390219,1,0.998624829869989,1,0.999876078,-22.2649009390189,-45.9399711993624
São Paulo,3LVARES MACHADO,Brasil,68,0.1958,2.0235,187.9973,3.3981,103.8602,1.06925246273251,2.77898211992312,783.686544508139,167.818860377881,2.92056487202118,4,0.927867005034794,6,0.989897914,-22.1319422331231,-51.5151502059683
São Paulo,PRESIDENTE PRUDENTE,Brasil,248,0.4409,181.5938,2339.1727,5.301,84.3484,1.0457104680804,15.6174216113639,2717.60282558924,102.731615467842,3.14668206635867,3,0.999658922848652,1,0.987840964,-21.9935005606861,-51.3431101652832
Pernambuco,RECIFE,Brasil,362,1.6573,7464.0704,12131.5888,4.8678,60.7408,1.04530660104993,66.1452047113743,10398.5975828936,93.8707408469738,2.93701969260326,1,0.999997035363815,5,1.0,-8.03922542664248,-34.9331747283796
Pernambuco,ABREU E LIMA,Brasil,87,0.6901,61.0146,781.5288,5.0538,73.2637,1.04345434962005,9.00695337257527,1862.8549413242,116.440334531954,2.54246745195288,1,0.99999198582717,1,0.910463153,-7.87930960206833,-35.0193400932444
Pernambuco,CABO DE SANTO AGOSTINHO,Brasil,482,1.0747,24.2613,421.6481,3.9347,70.5934,1.07927254804757,7.61014631266363,1557.14123706443,120.730945531906,2.75259433962264,1,0.955943178418827,1,0.991443319,-8.26948069652,-35.0848124085002
Pernambuco,CAMARAGIBE,Brasil,348,6.7909,313.8826,1027.8445,5.0347,61.8544,1.05637893400815,48.6535744597468,8469.62614602524,102.376151387494,2.74196627426026,4,0.999708079102942,3,1.0,-7.98683437826308,-34.9957625160923
Pernambuco,IGARASSU,Brasil,275,0.9004,33.3839,623.8384,4.8634,82.7645,1.07556230591504,6.75350710332726,1530.2423343457,131.493913134792,2.76745082915541,1,0.962849997507341,1,0.832255429,-7.81773019771587,-34.9604681068442
Pernambuco,ITAPISSUMA,Brasil,75,1.0105,2.9647,71.054,2.5978,80.2921,1.05009126604891,6.93277076597556,1719.03072865657,146.623118848372,2.87175324675324,1,0.999988989662595,6,0.981045666,-7.74584468914254,-34.9073409079209
Pernambuco,JABOAT1O DOS GUARARAPES,Brasil,309,1.1946,393.0839,1830.0785,5.6929,62.0201,1.0546575627162,24.8264403994602,4473.2556119738,104.785488182246,2.76805143422354,4,0.851619803460575,3,0.998338645,-8.15215821999333,-35.0033608883884
Pernambuco,OLINDA,Brasil,11,0.264,3772.6294,3957.3209,2.3312,60.0402,1.03371001658331,96.2302553969868,14706.7966144327,91.2950035820214,2.89611217335882,1,0.999999933542429,5,0.858106517,-7.99309802715358,-34.8661273887485
Pernambuco,PAULISTA,Brasil,147,1.5111,742.5471,1737.7921,4.0765,60.9374,1.03121630102114,43.8316937222898,7418.92827503214,99.0500012748605,2.90941315478534,4,0.999478481480353,3,0.999902365,-7.92815483743359,-34.8832624208879
Pernambuco,S6O LOURENOO DA MATA,Brasil,118,0.4505,21.804,614.6488,5.9719,66.6129,1.06645619748237,6.42523875230795,1347.89947545975,125.072282949815,2.77272727272727,1,0.994712732231367,1,0.670896158,-8.02356956211097,-35.1040909736885
Rio de Janeiro,ITATIAIA,Brasil,125,0.5099,5.295,183.4077,3.4408,70.0757,1.16368463629602,3.91364901164747,1248.74609628074,189.751967832599,2.69958506224066,2,0.97488248456136,2,0.675349304,-22.4417803836609,-44.5883206753641
Rio de Janeiro,PORTO REAL,Brasil,83,1.6376,15.4491,126.1601,2.9493,69.5926,1.07154499038128,14.0417401041534,3476.70237655853,148.974742994131,2.81103286384976,3,0.837662936815266,2,0.999299266,-22.4410561909099,-44.3260413996268
Rio de Janeiro,RESENDE,Brasil,205,0.1873,20.9631,1020.5992,5.0502,85.1427,1.17368576133237,2.79513238796647,943.489200515668,202.673294066832,2.84981989470767,2,0.721682891211861,1,0.999931372,-22.4407214858111,-44.4849417001953
São Paulo,RIBEIR2O PRETO,Brasil,438,0.6731,1150.2207,6570.1414,6.2338,63.9203,1.04164921310346,25.9510154058898,4764.43096390581,106.468400071447,3.03267295923659,4,0.866996400744014,5,0.992816131,-21.2108498000416,-47.8213074808284
Acre,RIO BRANCO,Brasil,567,0.0642,17.9892,2820.9598,6.9273,70.2329,1.07306581457732,0.856446043622134,232.469970913733,157.268684320431,2.82819051714869,3,0.857893965090565,1,0.972625953,-10.0661478311005,-68.3710447619058
São Paulo,RIO CLARO,Brasil,237,0.4757,225.9343,2864.7551,5.2877,73.9268,1.03342410875682,9.92393711425539,1914.27241920048,111.669822991057,3.20981892850476,1,0.999999807070215,3,0.891290129,-22.3739175855202,-47.5798943947508
São Paulo,SANTA GERTRUDES,Brasil,39,0.397,6.9965,149.2939,2.626,98.5172,1.03507750585613,5.44755878836897,972.860870939921,108.076015551659,3.12847222222222,4,0.999924535053162,6,0.95701239,-22.4750897098831,-47.5213396089538
Rio de Janeiro,CASIMIRO DE ABREU,Brasil,83,0.1802,3.429,226.7851,2.9739,83.4532,1.12425091557991,3.09092066191467,1037.60513654568,197.686774524742,2.79818594104308,2,0.981905470026256,2,0.548886639,-22.4821997557494,-42.1442166925567
Rio de Janeiro,RIO DAS OSTRAS,Brasil,103,0.4499,103.6137,974.3342,4.2192,70.7105,1.05754587609234,16.3554711421312,3460.85265975221,123.349922098516,2.90382464772981,3,0.991571584216686,1,0.927881917,-22.4542044899759,-41.9468066019099
Rio de Janeiro,RIO DE JANEIRO,Brasil,1419,1.1827,9619.5629,22157.9383,7.5711,61.7331,1.06281188680582,47.4925830663274,8635.78895911249,106.586398992112,2.77857071635115,4,0.997720944160518,5,1.0,-22.9231873848585,-43.4502572955339
Rio de Janeiro,BELFORD ROXO,Brasil,31,0.3984,4623.5526,5978.2311,2.4512,60.2573,1.04832444877669,81.5398208975353,13449.7224687842,97.9082926831458,2.85313575019846,1,0.999994757040968,5,0.999999884,-22.729061847978,-43.3768700695297
Rio de Janeiro,DUQUE DE CAXIAS,Brasil,419,0.8962,2405.3883,9676.8395,8.0416,61.3429,1.04613721875289,24.7106307456024,5201.45206688928,121.282443700712,2.86235018792993,4,0.919085300154807,5,1.0,-22.6325582714729,-43.2999009501709
Rio de Janeiro,ITABORA,Brasil,540,1.255,172.2178,1428.1096,5.3705,65.3316,1.05686726907056,13.8434398751631,3780.74971642113,159.184280334016,2.93823990871487,3,0.995518636120833,3,0.474405369,-22.7496910426134,-42.8546318817923
Rio de Janeiro,ITAGUA7,Brasil,214,0.7764,74.7193,982.616,4.9406,67.9744,1.05826535400011,7.77152388457437,2106.46737918141,159.041281474558,2.9567134268537,1,0.999976715213096,1,0.787445695,-22.8443825006048,-43.8172320501106
Rio de Janeiro,JAPERI,Brasil,156,1.9056,48.3987,355.7163,3.5344,68.9266,1.06320274671745,19.9978754739744,4973.91417159003,143.711943407684,2.85685785536159,3,0.587733169097367,2,0.99836758,-22.6618875279944,-43.6058168549587
Rio de Janeiro,MAG2,Brasil,717,1.8459,87.1185,786.7884,3.6543,63.0647,1.07007603176462,10.7598347705577,2834.70184103438,152.683748108783,2.72466216216216,3,0.65390653293746,5,0.965358117,-22.6135927205462,-43.1131356878854
Rio de Janeiro,MARIC0,Brasil,704,1.942,104.3597,766.8285,5.6022,62.9953,1.06993402682228,15.8232430586871,3953.53019553211,145.427572188907,2.8890024828392,3,0.962590198092392,5,0.99103608,-22.9154106996073,-42.8168870617818
Rio de Janeiro,MESQUITA,Brasil,2,0.0512,467.3667,1350.99,1.8576,134.1641,1.0345538606662,40.2583386015695,6721.08913635505,98.0957273274112,2.9851321585903,4,0.999015179629483,4,1.0,-22.7998552934661,-43.4503652156809
Rio de Janeiro,NIL3POLIS,Brasil,7,0.3609,476.0281,960.1206,1.5166,67.2098,1.01289154058089,53.2725933247769,9117.28865536955,94.5436662244867,2.73174258857556,4,0.999945679373537,4,0.781304377,-22.8210672737484,-43.4289512420271
Rio de Janeiro,NITER0I,Brasil,272,2.0333,411.648,1190.4379,5.2481,62.5043,1.10975022146778,37.6973217677978,7945.03608766019,121.639485422585,2.69969372128637,2,0.671305831245949,3,0.999873537,-22.9151303880695,-43.0554290973357
Rio de Janeiro,NOVA IGUAUU,Brasil,372,0.7137,973.3551,5307.9249,5.4763,63.1418,1.0412141962609,24.2345275482946,4483.8691464535,108.786815308738,2.8158321968959,4,0.804461400632255,3,0.692601051,-22.6878389787266,-43.5017974354077
Rio de Janeiro,QUEIMADOS,Brasil,121,1.5988,179.8132,868.2557,3.1456,70.5042,1.04337210492935,29.1112874400901,5992.45221638085,121.079653381604,2.85328330206378,4,0.980037596121223,3,0.999434043,-22.7255663091075,-43.5850454125959
Rio de Janeiro,S3O GON,Brasil,305,1.2317,4013.7428,8846.2777,6.9882,60.8994,1.05983431429995,43.3748903873345,9096.35313501822,122.430936014382,2.78228228228228,4,0.997823800805861,5,1.0,-22.8256490068487,-42.9972301138249
Rio de Janeiro,S3O JO9O DE MERITI,Brasil,1,0.0284,3520.62,3520.62,1.2626,0.0,1.02951232901142,97.9036063207934,17296.4745940032,103.707740537519,3.00811976655671,1,0.99999995848284,4,0.999999996,-22.7851483895751,-43.365304379447
Rio de Janeiro,SEROP5DICA,Brasil,366,1.2899,15.0076,243.0052,3.8127,85.6952,1.05743008550963,8.13040834845726,2623.25549542141,185.352362275654,2.85800070646414,1,0.99799440392984,2,0.86935681,-22.7596231752471,-43.7026222332897
Rio de Janeiro,TANGU5,Brasil,87,0.598,15.5001,360.7928,3.7712,88.9202,1.0921710615533,4.26840253271432,1622.29073466329,233.889084298229,2.83724137931034,1,0.501511193510018,2,0.968999723,-22.7816247237217,-42.7255928925475
Rio Grande do Sul,RIO GRANDE,Brasil,326,0.1203,7.4887,666.6716,4.1896,83.3064,1.04237880385124,1.69278686014689,570.435560439424,191.206200059603,3.189838519102,3,0.995980108279524,1,0.994312241,-32.2200693552552,-52.4045806330814
Goiás,RIO VERDE,Brasil,363,0.0433,7.2594,1792.4676,4.6433,176.1237,1.09450126297515,0.695613582907132,272.568291015114,222.27703826853,3.31621187800963,3,0.999999494206939,1,1.0,-17.7393969533548,-51.0385293283948
Mato Grosso,RONDON2POLIS,Brasil,399,0.096,41.633,3235.6232,4.7081,95.0924,1.03677744112698,1.85481407482816,440.200190855663,136.851069453094,3.31956602145234,3,0.999093346603587,1,0.999805354,-16.5203110524889,-54.6684657810705
Bahia,CAMA7ARI,Brasil,714,0.9106,29.3298,499.3216,3.7753,74.8324,1.08130568708514,8.3717827953058,1986.20907772582,139.178776806867,2.69932837610937,1,0.738491113495117,1,0.997684415,-12.6659078503303,-38.2063220693883
Bahia,LAURO DE FREITAS,Brasil,116,2.0111,1068.1467,2363.2934,5.0155,61.3889,1.09031866779313,39.2677551534176,7632.80322391834,114.942491519934,2.68461271274748,4,0.60287964001818,3,0.999949956,-12.8632312205655,-38.3272643334934
Bahia,SALVADOR,Brasil,687,0.9913,1778.675,8677.0818,12.1955,61.5267,1.08853506754953,29.0386092443647,4885.20786345609,98.1184713331631,2.61263570566948,2,0.920199598548593,5,1.0,-12.8734085283435,-38.5146612624083
Bahia,SIM0ES FILHO,Brasil,290,1.4415,16.6222,259.0964,4.5239,96.1115,1.0922446707037,7.37971859924093,1971.0838756028,159.743599767197,2.6696760488582,2,0.639749787280893,2,0.985812052,-12.7680718060353,-38.4007780756843
Rio Grande do Sul,SANTA CRUZ DO SUL,Brasil,356,0.4858,55.8916,1591.879,5.7502,83.0405,1.10822586303674,3.63346223710724,1265.71536471362,196.185133270189,2.86359530261969,2,0.750408547122824,1,0.999844557,-29.6466419376084,-52.40723934427
