L1,L2,COUNTRY,BECNURBPTCH,BECPTCHDENS,BECEFFMESHSIZE,BECAWAVGPTCHAREA,BECAWMNSHPINDX,BECAWMNNNGH,BECADCRCTYAVG,BECADINTDENS,BECADSTTDENS,BECADSTTLGAVG,BECADSTTPNODEAVG,TRANS_PROF,TRANS_PROB,URBAN_PROF,URBAN_PROB,LAT,LONG
S„o Paulo,ARARAS,Brasil,242,0.3755,64.3919,1438.9515,4.8085,82.3505,1.052265029,6.488445255,1320.002899,123.7889146,3.05186493,1,1.0000,1,0.9999,-22.3461589234271,-47.3238560092155
Rio de Janeiro,ARARUAMA,Brasil,211,0.3309,161.5289,2548.4958,6.9879,83.2851,1.045059597,8.369255088,1906.912292,135.1465826,2.83943662,1,1.0000,1,0.9230,-22.7551720778976,-42.2932500797921
Rio de Janeiro,IGUABA GRANDE,Brasil,37,0.7128,69.2955,570.1923,4.5048,65.5757,1.043619828,30.56138527,5294.876098,103.5368337,2.847251586,4,0.9954,2,0.6654,-22.8287087713288,-42.2179749668472
Rio de Janeiro,SAQUAREMA,Brasil,437,1.2365,83.1171,961.6457,5.9408,66.9584,1.055682357,12.39199795,3213.497161,151.0757214,2.835175126,3,0.9986,1,0.6185,-22.8779689006058,-42.5186927680545
S„o Paulo,ATIBAIA,Brasil,559,1.1687,100.3287,1325.4142,5.4419,85.5649,1.097510155,8.40981537,2573.131014,180.6933978,2.802971708,2,0.7084,1,0.9916,-23.1232624324795,-46.5867876358672
S„o Paulo,BOM JESUS DOS PERDUES,Brasil,76,0.7016,6.7358,168.1289,3.7252,77.7271,1.117000099,4.500780509,1637.909025,209.2947947,2.708661417,2,0.9265,2,0.9158,-23.1725199921392,-46.4789788656533
Santa Catarina,BALNE0RIO CAMBORID,Brasil,105,2.2736,214.5302,711.8268,3.5449,61.3437,1.039869372,39.01259825,7783.102009,116.3977499,2.822864889,4,0.9994,3,1.0000,-27.0047019558873,-48.6205564950401
Santa Catarina,CAMBORI,Brasil,90,0.4242,18.8405,421.2521,4.4343,69.222,1.073414943,6.857966145,1677.713241,137.7202551,2.788153682,1,0.9737,2,0.9608,-27.0708610379673,-48.7088421887840
Minas Gerais,BARBACENA,Brasil,285,0.3756,25.2711,1066.8204,5.793,95.8811,1.127797993,3.32914576,996.1954739,177.2931626,2.768339768,2,0.8785,1,1.0000,-21.2515140278881,-43.8006259966343
Bahia,BARREIRAS,Brasil,260,0.0331,2.0771,732.9747,3.2169,280.063,1.085450253,1.165852814,995.21403,509.9579478,3.047806414,3,0.9923,1,1.0000,-12.0176196894671,-45.5250326678883
S„o Paulo,BARRETOS,Brasil,310,0.1981,29.9565,1932.7163,4.8524,84.757,1.077188915,2.85142269,1013.7285,205.9390154,3.276321353,3,0.9028,1,0.9999,-20.5142457422181,-48.6519531223454
S„o Paulo,BAURU,Brasil,261,0.3911,309.6988,3146.5811,5.505,66.8714,1.034965089,15.17975599,2869.531428,107.5863448,3.278663004,3,0.9996,3,0.9961,-22.2539919008981,-49.1261346401877
Par·,AINDEUA,Brasil,200,1.0499,1814.7062,5718.009,4.5371,60.5106,1.031346422,34.47610207,5545.990686,93.04854753,2.836166543,4,0.9917,3,0.7958,-1.3340325496142,-48.3835728376849
Par·,BEL1M,Brasil,591,0.5581,1062.1294,8643.796,6.9204,61.6916,1.039545334,11.97970773,2219.530086,108.3954269,2.870077966,3,1.0000,5,1.0000,-1.2407107063437,-48.4599134326963
Par·,BENEVIDES,Brasil,290,1.544,13.237,235.8323,3.7853,75.2559,1.030470243,5.9759479,1668.09779,157.5538699,2.711111111,1,1.0000,2,0.9997,-1.3396176110058,-48.2756203223902
Par·,MARITUBA,Brasil,158,1.5293,181.2542,1107.5936,5.6361,63.158,1.037048945,14.85981931,3319.405848,133.7001547,2.833242507,3,0.9973,3,0.9998,-1.3974872832444,-48.3198280486515
Par·,SANTA B,Brasil,99,0.356,0.4878,52.4987,2.939,106.5846,1.093997703,1.053472221,413.201861,224.2391792,2.67357513,2,0.9521,6,0.9997,-1.1943355724649,-48.2505169648608
Par·,SANTA ISABEL DO PAR,Brasil,268,0.3736,5.6716,396.4079,3.9737,138.3793,1.059676202,1.421468174,505.4440818,208.9127715,2.853084416,3,0.9936,1,1.0000,-1.3652067654507,-48.1293074152035
Minas Gerais,BELO HORIZONTE,Brasil,229,0.691,18888.5596,24544.8484,6.4738,60.3356,1.037989528,85.40550207,15003.27593,103.7176404,3.10561913,1,1.0000,5,1.0000,-19.9027392965681,-43.9598835098083
Minas Gerais,BETIM,Brasil,435,1.2688,699.4723,3766.7977,5.3916,65.3383,1.072718822,23.35621499,5214.547672,132.0959438,2.922953623,4,0.8694,3,0.9413,-19.9476735742564,-44.1992671653840
Minas Gerais,CONFINS,Brasil,60,1.4166,3.1408,69.0044,3.2719,102.6033,1.070736817,6.928839037,2307.439436,206.3882182,2.741666667,1,0.7718,6,0.9963,-19.6421266333128,-43.9749604299736
Minas Gerais,CONTAGEM,Brasil,278,1.4236,1277.8511,3179.0896,4.9236,65.4041,1.044125202,44.67607481,8745.107749,117.5192278,3.01089613,4,0.9998,3,0.9987,-19.8873538512811,-44.0839290482704
Minas Gerais,ESMERALDAS,Brasil,711,0.7812,0.6705,38.8131,2.7744,99.11,1.128374568,2.912200471,1081.841733,219.8068863,2.752337858,2,0.9966,1,0.9997,-19.7329954314313,-44.3074681741910
Minas Gerais,IBIRIT6,Brasil,119,1.6398,21.6271,121.2358,3.8002,75.6977,1.078918094,31.72145666,6076.938228,114.8438517,2.811428571,4,0.9483,2,1.0000,-20.0235390775475,-44.0685425247683
Minas Gerais,IGARAP1,Brasil,154,1.3967,20.4806,264.2459,3.273,77.4276,1.064439334,17.3688059,4694.567189,156.106511,2.832634228,3,0.7890,2,1.0000,-20.0587842477387,-44.3213057667940
Minas Gerais,JUATUBA,Brasil,163,1.6379,15.9909,181.993,3.7617,71.595,1.076800129,14.70158595,3960.158239,157.3014977,2.861894025,3,0.8769,2,0.9997,-19.9550063316272,-44.3555012012320
Minas Gerais,LAGOA SANTA,Brasil,190,0.829,88.5352,954.4578,4.8058,70.4673,1.076043262,8.313685941,2163.303034,152.1397885,2.898499559,1,0.9916,1,0.8418,-19.6283650009068,-43.8857967323570
Minas Gerais,M1RIO CAMPOS,Brasil,59,1.6767,4.7149,63.0243,2.8909,73.5533,1.092259578,10.48681537,3012.134497,164.448396,2.679012346,2,0.9310,2,0.5531,-20.0766749204832,-44.1760731201192
Minas Gerais,MATEUS LEME,Brasil,204,0.6741,8.3449,301.2606,4.8425,75.4855,1.08681174,5.583759681,1812.237765,189.81726,2.929252383,1,0.9883,2,0.9191,-20.0274933726127,-44.4371779042077
Minas Gerais,MATOZINHOS,Brasil,80,0.3173,15.1282,488.2648,4.4983,71.4323,1.058590428,4.436105963,1016.968779,134.0457855,3.03359375,1,0.9988,2,0.9308,-19.5237575095143,-44.0514312963101
Minas Gerais,NOVA LIMA,Brasil,445,1.0372,6.7056,120.117,3.2118,73.1256,1.185711651,7.274410035,2171.64438,177.7259541,2.814009662,2,0.5963,1,0.9617,-20.0741477049568,-43.9039462904296
Minas Gerais,PEDRO LEOPOLDO,Brasil,231,0.7886,6.3143,183.28,4.0568,72.7839,1.084634506,5.50469899,1466.445235,159.2889943,2.908850026,1,0.9913,2,0.9469,-19.6398887623613,-44.0527929043386
Minas Gerais,RIBEIR6O DAS NEVES,Brasil,197,1.2665,267.8769,1064.5476,5.0373,62.52,1.058641818,31.74937176,6598.759715,125.0258258,2.951387661,4,0.9978,3,0.9997,-19.7795605745714,-44.0720696841618
Minas Gerais,SABAR0,Brasil,196,0.6488,5.5829,134.3268,3.1087,89.4177,1.140521827,6.670175885,1986.333478,175.4373835,2.748721982,2,0.7679,6,0.9075,-19.8513880917348,-43.7791816012567
Minas Gerais,SANTA LUZIA,Brasil,245,1.0412,91.8097,773.242,4.2997,78.2561,1.0915844,14.56345274,3254.694257,134.6216708,2.94213612,3,0.9801,1,0.9727,-19.7447742506746,-43.8365143022737
Minas Gerais,S1O JOAQUIM DE BICAS,Brasil,121,1.6912,12.1936,185.8028,4.3534,91.2492,1.063445408,19.99281693,5068.931823,147.9655604,2.89553105,3,0.5964,2,1.0000,-20.0710426314681,-44.2489400007420
Minas Gerais,S1O JOS,Brasil,99,2.0657,11.0329,110.2297,3.5586,69.2843,1.071503878,11.58176806,3284.460011,171.0730434,2.744525547,3,0.6234,2,0.9993,-19.6968906527388,-43.9903992591961
Minas Gerais,SARZEDO,Brasil,90,1.4489,9.0272,108.619,3.847,77.169,1.086467135,12.80931665,3070.682015,140.909653,2.941747573,3,0.9880,2,0.9989,-20.0591446270353,-44.1210433010249
Minas Gerais,VESPASIANO,Brasil,140,1.9658,145.5513,616.946,3.7953,66.5517,1.081268869,26.24566527,6136.525444,141.6282667,2.934792734,4,0.9554,3,0.9991,-19.7308969715572,-43.9447832064192
Rio Grande do Sul,BENTO GONCALVES,Brasil,211,0.5528,35.9973,741.8443,3.799,82.6391,1.19170371,6.073355701,2179.74696,202.4537709,2.702808622,2,0.9085,1,0.8928,-29.1169927688742,-51.5277250238986
Rio Grande do Sul,CARLOS BARBOSA,Brasil,104,0.4552,5.8412,254.674,4.3763,86.5658,1.19128394,3.433972328,1784.547587,301.5489285,2.813265306,2,0.9651,2,0.9489,-29.3220091713566,-51.5043831941536
Rio Grande do Sul,GARIBALDI,Brasil,153,0.9044,21.4909,429.9897,3.6991,88.9654,1.139411106,5.705572925,1972.355827,196.4650941,2.899747262,1,0.8448,2,0.9827,-29.2416889597264,-51.5814955204157
S„o Paulo,BIRIGUI,Brasil,147,0.277,61.6214,1509.4156,3.7869,77.9661,1.018083989,6.732177448,1411.390852,118.7413095,3.314196242,1,1.0000,1,0.9999,-21.2615524810794,-50.3508807199528
Santa Catarina,BLUMENAU,Brasil,705,1.3601,545.875,3588.7131,8.8932,65.1808,1.097259936,11.80068343,2979.437727,138.1231856,2.316699249,2,0.9708,5,1.0000,-26.8850050026619,-49.0970250082762
Santa Catarina,GASPAR,Brasil,344,0.8897,9.0186,237.5626,4.368,97.1471,1.113554063,3.337507439,1422.87976,233.0340629,2.343459089,2,0.9925,1,0.9658,-26.9310119880278,-48.9658097656341
Santa Catarina,INDAIAL,Brasil,239,0.5549,12.9908,440.4936,6.3705,72.422,1.118305295,2.554928295,1038.384038,225.4510341,2.369757826,2,0.9991,1,0.8848,-26.9943508583995,-49.2241052222733
Santa Catarina,POMERODE,Brasil,230,1.0713,6.3099,189.7602,5.2377,93.0649,1.121868798,3.752514729,1698.568301,246.5940977,2.32120743,2,0.9911,2,0.8508,-26.7285896173928,-49.1733024431205
Santa Catarina,TIMB2,Brasil,204,1.6017,96.0285,892.5822,7.5281,75.3761,1.058121584,8.544716335,2510.584758,161.7844918,2.435021354,1,0.9729,3,0.6981,-26.8078222722412,-49.2690163191894
Roraima,BOA VISTA,Brasil,392,0.0689,57.2885,4750.678,5.4752,100.4238,1.0443005,1.491034711,467.5084085,174.1334527,3.346287829,3,0.9993,1,0.9350,3.1179149449872,-60.7179531094783
S„o Paulo,BOTUCATU,Brasil,252,0.17,28.8339,1459.8136,4.8655,90.7918,1.08193887,3.483442204,1076.668941,177.1987613,3.114374034,1,0.9355,1,1.0000,-22.8634421940823,-48.4683219269643
S„o Paulo,BRAGAN5A PAULISTA,Brasil,457,0.8919,57.9782,970.952,4.7365,82.4349,1.086142561,7.877252819,2111.257082,158.4372676,2.877354542,1,0.9528,1,0.9996,-22.9383490612822,-46.5559520732847
Goi·s,BRAS1LIA,Brasil,3246,0.5617,350.8819,4907.1863,6.2266,74.2746,1.067930239,10.843269,2162.24054,121.3883271,2.768780475,3,0.8879,5,1.0000,-15.7806923846889,-47.7973607131282
Goi·s,5GUAS LINDAS DE GOIDS,Brasil,168,0.8921,245.2863,1556.5076,4.7385,69.9166,1.028185225,19.13259612,4530.89813,138.0821491,3.043797406,3,0.8762,3,0.9984,-15.7557957034978,-48.2874281349400
Goi·s,CIDADE OCIDENTAL,Brasil,129,0.3308,5.8512,226.1982,3.5312,92.5658,1.057745942,5.272483829,1332.461582,147.2597215,3.086012163,1,0.9999,2,0.7647,-16.1243584352354,-47.8191171125478
Goi·s,LUZI5NIA,Brasil,546,0.1379,11.3752,1163.7537,5.2779,108.6995,1.067009644,1.875477104,584.5709989,178.7968438,3.250716868,3,0.9922,1,1.0000,-16.4817501363856,-47.9921757589454
Goi·s,NOVO GAMA,Brasil,140,0.718,26.8363,417.0866,3.7275,89.4473,1.035551248,10.31600392,2383.397278,136.7441528,3.062862238,3,1.0000,2,0.9579,-16.1248380340686,-48.0750640778391
Goi·s,VALPARA,Brasil,88,1.4331,554.2582,1568.2376,4.2357,61.6238,1.058895183,46.1134022,9327.829807,117.4743286,2.766591676,4,0.9982,3,0.9999,-16.0842647969913,-47.9883705687496
Santa Catarina,BRUSQUE,Brasil,420,1.4838,58.7066,577.3492,4.9457,70.105,1.08118547,7.811104087,2122.011823,148.503644,2.348139602,1,0.5276,3,0.6066,-27.1246978917070,-48.9097107208617
Santa Catarina,GUABIRUBA,Brasil,123,0.7047,1.8025,68.8821,4.3107,88.5565,1.108937008,3.598167954,1383.752983,202.0521568,2.159355416,2,0.9872,6,0.8116,-27.1032597283465,-49.0212736873127
Rio de Janeiro,ARRAIAL DO CABO,Brasil,49,0.306,4.2851,111.4725,2.5828,158.9408,1.043351718,7.569599402,1468.690943,114.2039505,2.800810263,1,1.0000,6,0.9999,-22.9258973769165,-42.1580832540257
Rio de Janeiro,CABO FRIO,Brasil,267,0.6508,60.517,734.6936,3.8978,70.912,1.033676555,15.48650052,2871.024417,109.2152355,2.815898498,3,0.9990,1,0.9548,-22.7103601012394,-42.0572179718973
Rio de Janeiro,S3O PEDRO DA ALDEIA,Brasil,115,0.3456,21.3802,392.0217,4.2002,74.6385,1.058809606,9.262418422,1946.439848,126.3228578,2.781266774,1,0.9988,2,0.9718,-22.7874699673050,-42.1249077315858
EspÌrito Santo,CACHOEIRO DE ITAPEMIRIM,Brasil,342,0.3896,6.3957,279.7986,3.7975,106.2052,1.130001252,3.59501663,1076.176781,177.7737411,2.743661972,2,0.9813,1,0.9992,-20.7677689654754,-41.1896416667887
ParaÌba,CAMPINA GRANDE,Brasil,234,0.394,272.0419,3375.3251,4.6859,79.4332,1.030963252,12.97038249,2168.696635,99.56240999,3.058176285,3,1.0000,5,0.9526,-7.2634736161913,-35.9663206433137
ParaÌba,LAGOA SECA,Brasil,48,0.4466,1.1411,73.2579,2.3875,132.0811,1.113209148,3.481326561,1088.792113,184.2305205,2.672839506,2,0.9885,6,1.0000,-7.1464674850891,-35.8666716867236
ParaÌba,MASSARANDUBA,Brasil,19,0.0923,0.1234,32.9627,2.2497,254.4001,1.094015582,0.646400456,234.1768239,224.7466899,2.557377049,2,0.9749,6,1.0000,-7.2016603516795,-35.7566600978643
ParaÌba,QUEIMADAS,Brasil,99,0.2465,0.952,86.8975,2.714,151.1776,1.044617763,1.602396012,446.6826464,164.8138395,2.686440678,3,0.9982,6,0.9999,-7.3995357055675,-35.9142404091180
S„o Paulo,AMERICANA,Brasil,294,2.1954,842.6378,2656.2137,7.8927,65.6403,1.027933048,45.46566021,8130.879099,104.8908316,3.158882715,4,0.9998,3,0.9980,-22.7232495028077,-47.2891162493939
S„o Paulo,CAMPINAS,Brasil,954,1.201,1467.244,5742.3065,6.0134,65.8556,1.053173946,32.38035809,6099.345461,112.0413532,2.989307571,4,0.9973,5,1.0000,-22.8837602324411,-47.0437820267224
S„o Paulo,COSM8POLIS,Brasil,121,0.7824,36.944,575.5841,4.0831,101.2131,1.040773981,8.977408593,1882.657587,121.8942761,3.09015873,1,1.0000,1,0.7313,-22.6516359560004,-47.1863632754421
S„o Paulo,HORTOL1NDIA,Brasil,66,1.0601,1744.5075,2664.9158,3.7488,60.6033,1.032633578,62.97068411,11378.80105,106.9005859,3.000670991,1,1.0000,3,0.9990,-22.8785882248945,-47.2077139395564
S„o Paulo,INDAIATUBA,Brasil,463,1.4841,226.4442,1612.7922,5.0431,66.606,1.051845245,15.07476204,3480.905053,133.2777325,3.028450028,3,0.9964,3,0.9695,-23.1061738395074,-47.2025618209507
S„o Paulo,ITU,Brasil,467,0.7303,85.5144,1495.6623,5.7552,81.1431,1.103891547,6.572362202,1801.077046,165.2052117,2.885890834,1,0.9348,1,0.9993,-23.3072768803347,-47.2845879130692
S„o Paulo,LOUVEIRA,Brasil,161,2.9223,21.8553,145.3128,4.1004,73.9592,1.100903011,14.76799499,3559.304294,142.4494562,2.61416589,2,0.9738,2,1.0000,-23.0841726893238,-46.9371945929988
S„o Paulo,MONTE MOR,Brasil,149,0.6199,7.6171,153.2372,3.4341,183.8696,1.051111767,7.236963768,1706.641838,143.2308695,2.898101898,1,1.0000,6,0.9810,-22.9532427310566,-47.3073167686132
S„o Paulo,NOVA ODESSA,Brasil,154,2.0726,104.3372,634.6252,5.6763,71.0237,1.037418833,19.94103158,4217.56811,122.7305073,3.015679443,3,0.9108,3,0.8759,-22.7842604067070,-47.2851366346137
S„o Paulo,PAUL5NIA,Brasil,233,1.6801,134.5679,629.0708,5.2803,64.0903,1.053856444,22.4429059,4502.549345,120.7517463,3.006031017,4,0.6574,3,0.9995,-22.7483584106726,-47.1450700960251
S„o Paulo,SALTO,Brasil,236,1.7726,146.2946,896.8896,5.7797,67.4285,1.061861026,20.23548435,4494.953041,128.4780114,2.954186414,4,0.5595,3,0.9994,-23.1807786263995,-47.3027654975248
S„o Paulo,SANTA B,Brasil,154,0.5687,293.113,2488.6644,5.6783,69.9016,1.041059975,15.01966974,3108.367395,121.5028468,3.135714286,3,0.9991,3,0.9968,-22.8006041011148,-47.4281104255858
S„o Paulo,SUMAR0,Brasil,179,1.1662,1137.8246,3800.1239,7.3008,66.3211,1.039220495,34.70248726,6556.300455,112.063296,2.970487526,4,0.9983,3,0.9891,-22.8419938445593,-47.2629127221122
S„o Paulo,VALINHOS,Brasil,344,2.3151,348.806,1531.0039,7.0457,64.6642,1.077297266,22.42650718,4985.539421,133.2878476,2.885574698,4,0.7933,3,0.9992,-22.9751126659525,-46.9812750503175
S„o Paulo,VINHEDO,Brasil,199,2.4391,224.8178,815.2726,5.0237,63.794,1.099552138,26.2850278,5405.595749,124.9104541,2.838095238,4,0.5530,3,1.0000,-23.0466940362900,-46.9792181421526
Mato Grosso do Sul,CAMPO GRANDE,Brasil,762,0.0942,315.3592,13635.9841,8.2625,79.5393,1.041642913,3.139448749,674.846251,124.136081,3.254457707,4,0.9824,5,1.0000,-20.9131688441298,-54.2496892159239
Rio de Janeiro,CAMPOS DOS GOYTACAZES,Brasil,585,0.1453,31.7844,1963.1396,4.4658,109.0059,1.083649395,2.17725253,671.9281386,181.5491006,2.908350305,4,0.7404,1,1.0000,-21.7473244811643,-41.4039009658943
S„o Paulo,CARAGUATATUBA,Brasil,200,0.4125,116.0884,1867.6827,6.7688,63.9721,1.068720286,8.932605529,1707.018061,109.1102976,2.897552647,1,0.9997,3,0.7047,-23.6396720003712,-45.4880834233292
S„o Paulo,S5O SEBASTIOO,Brasil,194,0.4858,7.071,154.0101,3.3021,65.7141,1.087548217,5.265307609,1323.350853,138.7621019,2.528985507,2,0.5146,2,0.7390,-23.7526436392341,-45.6063154965964
Pernambuco,CARUARU,Brasil,330,0.3586,91.3105,2245.3059,4.5404,124.3831,1.045087684,8.952434017,1611.587609,105.9485248,3.014003207,1,1.0000,1,1.0000,-8.1799800715604,-36.0165880830256
Paran·,CASCAVEL,Brasil,404,0.1924,125.2191,4259.7207,6.4168,82.8765,1.040549431,2.212584758,652.9304964,152.8301404,2.92937981,4,0.7840,5,0.5975,-25.0293481616284,-53.3796931536471
Par·,CASTANHAL,Brasil,240,0.2333,50.0051,1914.0695,5.5932,94.3608,1.027124467,4.026770273,902.0465445,127.4527069,3.185940551,4,0.9989,1,1.0000,-1.2689418666735,-47.8769964493415
S„o Paulo,CATANDUVA,Brasil,183,0.63,173.8477,1891.1765,5.8673,68.4028,1.026132794,13.35409291,2450.139003,106.3859006,3.297747307,3,1.0000,3,0.9399,-21.1337642419677,-48.9636883586361
Maranh„o,CAXIAS,Brasil,277,0.0538,5.107,1214.8182,5.0495,104.1936,1.0619974,0.529615903,161.182096,179.0682187,3.060943644,3,1.0000,1,1.0000,-4.8621030968098,-43.2905687208784
Rio Grande do Sul,CAXIAS DO SUL,Brasil,632,0.3845,87.761,2390.2651,7.3838,77.6514,1.118551938,5.895871516,1760.002293,170.7074694,2.785211844,2,0.5993,1,0.9569,-29.1027853000685,-51.0251548916359
Santa Catarina,CHAPEC2,Brasil,400,0.6392,131.0693,2399.2796,5.8544,77.0302,1.097941877,12.24610095,3407.884356,152.505939,2.812506243,2,0.6950,1,0.9925,-27.1249758516053,-52.6503234455029
Minas Gerais,CONSELHEIRO LAFAIETE,Brasil,208,0.5621,97.1008,1633.3525,6.9585,74.6558,1.080960716,8.661194201,1995.2468,134.4567934,2.895135983,1,0.9919,1,0.9799,-20.6660084411185,-43.7886567971674
Santa Catarina,COCAL DO SUL,Brasil,52,0.7316,26.9436,380.6025,3.0996,80.1049,1.050951239,8.545012814,2281.245958,154.0686374,2.807843137,1,0.9999,2,0.9957,-28.5983722697591,-49.3340098423219
Santa Catarina,CRICI0MA,Brasil,344,1.4595,191.0825,1078.0642,5.2821,72.3603,1.039022957,25.95895032,5252.110842,115.4175414,2.838908566,4,0.9403,3,0.9629,-28.7154669951361,-49.3795800136645
Santa Catarina,FORQUILHINHA,Brasil,85,0.4643,2.2493,74.885,2.8711,111.2329,1.038391838,7.432140024,2293.518008,178.2410884,2.754782609,1,1.0000,6,0.9999,-28.7816215721645,-49.4932270307407
Santa Catarina,I2ARA,Brasil,203,0.6916,25.3123,407.4691,4.203,79.5512,1.033510009,11.36401609,3043.863355,145.7917787,2.934391284,3,0.9999,2,0.9371,-28.7680661393756,-49.2723650491973
Santa Catarina,MORRO DA FUMA,Brasil,108,1.2998,4.2123,86.4393,2.3963,89.4596,1.042660774,7.923460405,2273.838903,163.3856989,2.818727491,1,1.0000,6,0.9729,-28.6377737239462,-49.2421357125048
Santa Catarina,NOVA VENEZA,Brasil,92,0.3118,0.9335,68.3102,2.9908,129.3089,1.071528274,1.793257658,845.9052331,269.3336334,2.6875,2,0.7417,6,0.9998,-28.6846393171658,-49.5849177632397
Santa Catarina,SIDER0POLIS,Brasil,86,0.3289,2.4778,176.7972,3.1985,114.5253,1.128618445,1.78965211,785.5935989,253.7678684,2.778151261,2,0.9577,6,0.9981,-28.5833385330691,-49.5266617836098
Mato Grosso,CUIAB0,Brasil,615,0.176,222.0032,6988.6981,8.5165,71.8477,1.065630308,4.447850017,935.6506676,124.7545272,3.012118441,4,0.9995,5,1.0000,-15.4488917375832,-55.9389985847222
Mato Grosso,V1RZEA GRANDE,Brasil,345,0.3292,194.6848,3538.7742,6.4708,70.6229,1.044060653,7.882353317,1661.055073,120.6374638,3.127423524,1,1.0000,3,0.7872,-15.5649271529545,-56.2824336726449
Paran·,CURITIBA,Brasil,554,1.2736,20795.3634,28603.3524,6.6679,60.52,1.033727693,65.60557394,12076.35329,103.6392014,2.913538893,1,1.0000,5,1.0000,-25.4778911816015,-49.2882634445804
Paran·,ALMIRANTE TAMANDARI,Brasil,304,1.5611,75.9561,733.2791,6.5107,68.3493,1.093583938,8.891629675,2646.77777,168.8904975,2.693073593,2,0.8918,3,0.9896,-25.2963899066228,-49.3236389374679
Paran·,ARAUC0RIA,Brasil,378,0.806,50.6093,712.0295,4.6973,77.326,1.084416495,5.494228295,2134.949645,221.6423788,3.001973035,1,0.9974,1,0.9992,-25.6086059929363,-49.4414880019365
Paran·,CAMPINA GRANDE DO SUL,Brasil,193,0.3582,3.2543,202.8497,2.91,128.4117,1.144777859,1.850200524,925.1539245,289.4448652,2.825,2,0.9181,6,0.9904,-25.1864973017199,-48.8445388879657
Paran·,CAMPO LARGO,Brasil,455,0.3642,20.5322,994.8711,6.2603,81.6171,1.161882481,2.088410076,1067.798393,288.4438599,2.76453231,2,0.9942,1,0.9996,-25.2909989833188,-49.6186026682187
Paran·,CAMPO MAGRO,Brasil,138,0.5013,0.3778,28.4622,2.6985,109.1847,1.184934674,1.768337574,1139.120125,375.8972861,2.586726998,2,0.9959,6,0.9998,-25.2896747488255,-49.4627022828496
Paran·,COLOMBO,Brasil,366,1.8506,427.4098,2030.6588,3.7838,66.4901,1.047509212,16.74395984,4176.559217,141.0210247,2.983136169,3,0.9670,3,0.9993,-25.3062729159655,-49.1884839874043
Paran·,PINHAIS,Brasil,61,1.0024,688.7955,1660.9106,2.9628,62.0864,1.035271582,36.89201844,7786.591039,118.2778776,3.094946401,4,0.9987,3,0.9998,-25.4198946802751,-49.1556106497662
Paran·,PIRAQUARA,Brasil,278,1.2245,36.8713,456.163,4.0561,72.0839,1.067731249,6.802320615,2209.967084,182.0431826,2.929399368,1,0.9988,2,0.9829,-25.4724355272457,-49.0523096574444
Paran·,QUATRO BARRAS,Brasil,151,0.837,5.786,139.4464,4.1729,81.949,1.142397836,3.266366336,1504.38624,266.7873741,2.682230869,2,0.9929,2,0.8720,-25.3686547282794,-48.9943676542749
